,02_NA_awVar,02_NA_dnTotVar,02_PA_awVar,02_PA_dnTotVar,02_SA_awVar,02_SA_dnTotVar,03_NA_awVar,03_NA_dnTotVar,03_PA_awVar,03_PA_dnTotVar,03_SA_awVar,03_SA_dnTotVar,04_NA_awVar,04_NA_dnTotVar,04_PA1_awVar,04_PA1_dnTotVar,04_PA2_awVar,04_PA2_dnTotVar,05_NA_awVar,05_NA_dnTotVar,06_PA_awVar,06_PA_dnTotVar,07N_PA_awVar,07N_PA_dnTotVar,07S_PA_awVar,07S_PA_dnTotVar,08N_NA_awVar,08N_NA_dnTotVar,08N_PA_awVar,08N_PA_dnTotVar,08N_PR1_awVar,08N_PR1_dnTotVar,08N_PR2_awVar,08N_PR2_dnTotVar,08N_SA1_awVar,08N_SA1_dnTotVar,08N_SA2_awVar,08N_SA2_dnTotVar,08S_NA1_awVar,08S_NA1_dnTotVar,08S_NA2_awVar,08S_NA2_dnTotVar,08S_PA_awVar,08S_PA_dnTotVar,08S_PR_awVar,08S_PR_dnTotVar,08S_SA1_awVar,08S_SA1_dnTotVar,08S_SA2_awVar,08S_SA2_dnTotVar,08S_SA3_awVar,08S_SA3_dnTotVar,09_NA_awVar,09_NA_dnTotVar,09_PR_awVar,09_PR_dnTotVar,09_SA1_awVar,09_SA1_dnTotVar,09_SA2_awVar,09_SA2_dnTotVar,10_NA_awVar,10_NA_dnTotVar,11_NA_awVar,11_NA_dnTotVar,11_PR_awVar,11_PR_dnTotVar,11_SA1_awVar,11_SA1_dnTotVar,11_SA2_awVar,11_SA2_dnTotVar,11_SA3_awVar,11_SA3_dnTotVar,11_SA4_awVar,11_SA4_dnTotVar,12_NA_awVar,12_NA_dnTotVar,12_SA_awVar,12_SA_dnTotVar,13_NA_awVar,13_NA_dnTotVar,14_NA_awVar,14_NA_dnTotVar,15N_NA2_awVar,15N_NA2_dnTotVar,15N_SA_awVar,15N_SA_dnTotVar,15S_NA2_awVar,15S_NA2_dnTotVar,15S_SA_awVar,15S_SA_dnTotVar,16_NA2_awVar,16_NA2_dnTotVar,16_PA_awVar,16_PA_dnTotVar,16_SA_awVar,16_SA_dnTotVar,17N_NR_awVar,17N_NR_dnTotVar,17N_PR_awVar,17N_PR_dnTotVar,17S_NA_awVar,17S_NA_dnTotVar,17S_PR_awVar,17S_PR_dnTotVar,17S_SA_awVar,17S_SA_dnTotVar,18_NA_awVar,18_NA_dnTotVar,18_SA_awVar,18_SA_dnTotVar,19_SA_awVar,19_SA_dnTotVar,20_NA1_awVar,20_NA1_dnTotVar,20_PA_awVar,20_PA_dnTotVar,21_NA_awVar,21_NA_dnTotVar,21_PA_awVar,21_PA_dnTotVar,21_SA_awVar,21_SA_dnTotVar,22_NA_awVar,22_NA_dnTotVar,22_SA1_awVar,22_SA1_dnTotVar,22_SA2_awVar,22_SA2_dnTotVar,23_NA_awVar,23_NA_dnTotVar,24_NA1_awVar,24_NA1_dnTotVar,24_NA2_awVar,24_NA2_dnTotVar,24_NA3_awVar,24_NA3_dnTotVar,25_NA_awVar,25_NA_dnTotVar,25_PA1_awVar,25_PA1_dnTotVar,25_PA2_awVar,25_PA2_dnTotVar,50_PA1_awVar,50_PA1_dnTotVar,60N_NA1_awVar,60N_NA1_dnTotVar,60N_NA2_awVar,60N_NA2_dnTotVar,60N_NA3_awVar,60N_NA3_dnTotVar,60N_NA4_awVar,60N_NA4_dnTotVar,60N_NA5_awVar,60N_NA5_dnTotVar,60S_PA1_awVar,60S_PA1_dnTotVar,60S_PA2_awVar,60S_PA2_dnTotVar,61_NA2_awVar,61_NA2_dnTotVar,61_NA3_awVar,61_NA3_dnTotVar,61_NA4_awVar,61_NA4_dnTotVar,61_NA5_awVar,61_NA5_dnTotVar,61_NA6_awVar,61_NA6_dnTotVar,61_PA2_awVar,61_PA2_dnTotVar,62_NA2_awVar,62_NA2_dnTotVar,62_NA3_awVar,62_NA3_dnTotVar,62_NA4_awVar,62_NA4_dnTotVar,62_NA5_awVar,62_NA5_dnTotVar,62_NA6_awVar,62_NA6_dnTotVar,63_NA2_awVar,63_NA2_dnTotVar,63_NA3_awVar,63_NA3_dnTotVar,63_NA4_awVar,63_NA4_dnTotVar,63_PR1_awVar,63_PR1_dnTotVar,63_PR2_awVar,63_PR2_dnTotVar,63_PR3_awVar,63_PR3_dnTotVar,64_NA1_awVar,64_NA1_dnTotVar,64_NA2_awVar,64_NA2_dnTotVar,64_PA1_awVar,64_PA1_dnTotVar,64_PA2_awVar,64_PA2_dnTotVar,64_PA3_awVar,64_PA3_dnTotVar,64_XA_awVar,64_XA_dnTotVar,71_NA1_awVar,71_NA1_dnTotVar,71_NA2_awVar,71_NA2_dnTotVar,71_PA1_awVar,71_PA1_dnTotVar,71_PA2_awVar,71_PA2_dnTotVar,71_PA3_awVar,71_PA3_dnTotVar,71_PA4_awVar,71_PA4_dnTotVar,71_PA5_awVar,71_PA5_dnTotVar,71_PA6_awVar,71_PA6_dnTotVar,71_PA8_awVar,71_PA8_dnTotVar,72_NA1_awVar,72_NA1_dnTotVar,72_NA2_awVar,72_NA2_dnTotVar,72_PA_awVar,72_PA_dnTotVar,72_PR1_awVar,72_PR1_dnTotVar,72_PR2_awVar,72_PR2_dnTotVar,72_PR3_awVar,72_PR3_dnTotVar,72_PR4_awVar,72_PR4_dnTotVar,72_PR5_awVar,72_PR5_dnTotVar,72_PR6_awVar,72_PR6_dnTotVar,72_XA1_awVar,72_XA1_dnTotVar,72_XA2_awVar,72_XA2_dnTotVar,72_XA3_awVar,72_XA3_dnTotVar,73_NA_awVar,73_NA_dnTotVar,73_PA1_awVar,73_PA1_dnTotVar,73_PA2_awVar,73_PA2_dnTotVar,73_PA3_awVar,73_PA3_dnTotVar,73_XA_awVar,73_XA_dnTotVar,90_PA1_awVar,90_PA1_dnTotVar,90_PA2_awVar,90_PA2_dnTotVar,61_PA1_awVar,61_PA1_dnTotVar,61_PA3_awVar,61_PA3_dnTotVar
1921-10-31,11.947664,5.973832,5.9472427,5.3525186,42.730423,28.160446,16.675901,12.356843,9.477603,8.913686,5.397509,4.0142756,234.50722,3.574053,40.59563,27.09319,1.6703019,1.2694294,263.94293,76.4197,73.30748,73.12421,106.10477,83.8378,200.62994,114.841,62.738342,0.0,16.28343,3.2996495,141.72653,120.483185,87.95506,74.7739,128.21727,88.75564,247.97435,160.13966,24.164923,0.0,18.52746,0.0,110.829765,30.35146,55.173893,96.60765,105.548386,47.950672,177.78714,120.62529,144.27255,96.18539,127.78348,48.387653,34.07491,35.772663,12.121567,10.054839,224.34811,134.91527,184.82515,42.606308,63.953423,26.712893,94.25942,0.0,321.7976,312.6738,196.66771,204.45221,261.92795,257.4954,116.12228,121.42751,46.26417,1.753751,7.5682936,3.3792431,20.039732,12.184157,53.888584,51.354004,130.44064,133.59827,3.8652306,0.7305286,130.34381,95.802704,16.72606,9.215356,22.698809,19.380276,20.227589,14.43269,32.20422,21.97938,103.67974,88.27664,115.135765,83.223816,34.996693,24.429932,33.99885,29.007248,7.2007837,2.4167104,31.542196,29.014297,54.51843,30.44624,136.51837,77.651405,258.07196,117.16664,7.425041,2.6997,25.644037,0.0,29.454103,9.540299,83.44278,48.39547,24.676235,0.0,111.84458,84.15979,5.8969417,1.6415211,191.08264,63.835392,42.1366,24.531977,43.280983,1.8210812,52.41284,50.316326,168.99583,69.0348,134.73901,76.98748,95.91772,12.153822,36.886723,30.457642,4.9281063,4.6817007,34.51485,0.0,22.836182,0.0,20.780888,9.302228,59.083385,6.662544,87.93687,14.38111,56.313934,0.0,305.19238,228.06602,5.597395,5.0376554,19.868671,17.881804,19.78796,12.810823,24.752504,22.425,121.68339,101.81978,7.066384,6.3597455,543.8374,429.63156,4.7542124,4.2787914,16.216608,14.594948,32.182377,20.564537,8.548087,4.781304,391.20935,265.70947,411.41666,49.02724,0.0073757726,0.0073757726,53.010708,91.182175,3.3038647,3.3038647,0.0,0.0,331.57535,25.397882,402.82532,0.0,289.5928,0.0,75.975685,68.37811,52.765915,43.927624,24.40141,9.8595,34.935223,34.935223,54.55996,50.23644,48.37009,45.10511,11.663053,10.708033,41.976646,38.933342,57.40227,52.964775,95.18568,88.13983,25.168755,23.183739,4.0431724,4.0431724,78.4305,0.0,0.52877283,0.4904368,54.473972,54.473972,63.6328,63.6328,98.0858,98.0858,98.54991,98.54991,393.42438,393.42438,295.49557,294.64185,112.10071,112.10071,246.6557,234.3229,127.25886,120.89591,14.0272255,0.0,40.223045,37.206318,5.5213046,5.107207,122.21988,113.05339,35.531868,32.866978,349.1581,314.24228,271.59677,244.4371,86.660805,72.9125,243.00514,182.38786
1921-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8680897,0.93889433,3.613749,2.5296242,0.0,0.0,1.7008424,0.674384,0.0,0.0,31.789854,26.126654,10.148235,6.427149,27.236937,0.0,19.068995,3.902446,85.528145,72.71989,79.33646,67.45222,145.907,101.401665,281.4172,259.93066,19.228209,0.0,7.8337636,0.0,113.27289,31.575201,43.80463,73.75043,101.748436,52.865376,205.34442,203.34045,168.1423,137.8767,73.06181,28.098282,11.699329,12.284295,10.707194,8.8816185,236.57002,145.3267,85.05359,20.159979,43.82801,18.74694,85.432434,0.0,409.04028,400.09164,250.5541,262.30783,237.39915,235.81761,128.78671,135.05493,22.749878,0.88135034,0.0,0.0,0.0,0.0,25.477745,19.430073,156.15987,160.6885,0.0,0.0,120.51807,88.58078,7.68593,4.5346985,19.325298,16.81301,0.8735763,0.6901252,19.20399,13.106723,76.20888,64.94663,70.903076,51.273457,31.362137,22.267117,28.981905,5.5470233,9.719981,3.2622485,33.29147,30.961065,64.02782,47.060444,169.19585,175.87909,26.76036,13.38018,0.09315802,0.037594706,2.4609745,0.0,13.892326,4.523889,71.665474,42.999287,9.059764,0.0,136.53932,71.05034,0.0,0.0,193.20561,67.89987,1.0502983,1.080757,46.31464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.676607,16.259916,0.49004504,0.46554276,4.4475517,0.0,2.2509844,0.0,4.963258,2.221722,5.6400285,0.63599837,6.029645,0.45724556,20.12006,0.0,27.707977,20.908487,0.7674586,0.69071275,0.3470476,0.31234285,5.1331787,3.3151124,4.6135488,4.5674133,31.03794,26.072817,0.68757176,0.6188146,63.973175,50.538807,0.2524521,0.2272069,5.5182633,4.9664373,0.27291617,0.17439343,1.1608702,0.64932346,45.451813,31.371199,99.69256,22.095713,0.0018861025,0.0018861025,15.951934,27.438456,1.2189512,1.2189512,0.0,0.0,70.57238,3.5892658,14.307143,0.0,43.2991,0.0,10.827572,9.744815,15.405537,12.8251095,18.808367,0.0,22.036947,0.0,0.87975204,0.8100375,22.056057,20.567274,3.2583838,2.9915733,29.524212,27.383705,25.801521,23.806927,3.9627814,3.669448,18.729269,17.252125,5.116157,1.08,67.19363,0.0,0.42138657,0.39083603,21.673586,21.673586,37.680603,37.680603,69.830315,69.830315,66.945885,66.945885,164.16927,164.16927,61.34562,61.16838,102.54646,102.54646,225.74362,214.45644,96.92622,92.07991,15.189419,0.0,9.930883,9.186068,5.23872,4.8458157,46.11906,42.66013,33.08526,30.603865,257.83646,232.0528,25.78691,23.208218,33.72308,22.977163,9.293737,6.9918537
1921-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2230687,0.675691,2.600695,0.0,0.0,0.0,0.29221737,0.11586419,0.0,0.0,23.943993,0.0,7.305632,0.0,20.018303,0.0,13.853645,0.0,54.12497,46.021633,0.07951116,0.07951116,92.699585,64.85962,197.41623,183.59709,14.02171,0.0,5.7125845,0.0,79.53348,0.0,16.406834,27.622904,57.295303,30.505312,140.00021,140.00021,122.61374,100.54327,52.64224,20.301003,6.1457167,6.4530025,7.897897,6.5513053,173.97415,106.9061,59.811207,14.196232,31.356998,13.421532,60.174446,0.0,293.9964,287.5636,180.0818,188.52939,170.62943,169.49219,92.564575,97.06956,13.482841,0.53135544,0.0,0.0,0.0,0.0,16.77456,12.79277,105.27338,108.32631,0.0,0.0,87.00479,63.948524,5.5486517,3.102176,14.021025,12.198292,0.63380307,0.0,13.933011,6.5326233,50.788395,43.294888,38.423363,27.794807,23.005316,16.333775,11.998172,2.2964032,7.1299744,2.392983,24.503256,22.788029,47.12589,34.637527,121.76662,126.57639,19.029573,9.514787,0.06624565,0.026733993,1.7551017,0.0,8.850652,0.0,51.109917,30.66595,6.5636663,0.0,98.92076,51.474937,0.0,0.0,139.1739,133.60693,0.75432235,0.7761977,33.26309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6927135,0.013696921,0.18605268,0.17675005,5.8813305,0.0,2.073253,0.0,1.6454121,0.7365421,12.675831,1.4293914,21.521502,0.0,48.727013,38.98161,2.6898515,2.107376,0.060156476,0.05414083,0.011931768,0.010738592,0.03527592,0.03174833,0.22749895,0.22522396,2.133368,1.871786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023670323,0.013239806,17.393494,12.167765,9.045905,8.197802,0.0019907656,0.0019907656,7.3856606,12.703859,0.0,0.0,0.0,0.0,9.946771,8.504489,2.358165,2.2992108,3.6496763,0.0,0.24069823,0.2166284,1.7675247,1.4714643,0.43099135,0.0,2.7106533,0.0,2.402707,0.0,1.293017,1.2057384,0.0,0.0,1.1343423,1.0521026,1.1936275,0.0,2.5281966,0.0,5.677466,0.0,0.96174127,0.96174127,1.8968021,0.0,0.0012629711,0.0,15.025481,15.025481,21.937809,21.937809,25.716227,25.716227,52.710426,52.710426,74.87229,74.87229,33.668846,33.57157,1.0322784,1.0322784,15.299646,14.534664,0.93697125,0.8901227,4.961923,0.0,9.545684,0.0,0.6891058,0.0,24.283121,0.0,6.4804187,5.9943876,243.0068,0.0,54.639305,0.0,10.214324,2.0024986,0.796032,0.6093519
1922-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9867601,0.4778816,1.8393382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.15755,0.0,5.0050306,0.0,13.23756,0.0,9.75944,0.0,0.06792316,0.06792316,0.5960617,0.51453924,61.77705,43.20733,130.54597,0.0,9.277106,0.0,3.7795856,0.0,63.93685,0.0,23.393654,39.386066,49.708176,25.799957,92.62757,0.0,81.12425,66.52189,42.737694,16.120045,9.366943,9.835291,5.224072,4.333368,150.04546,90.03412,44.92233,10.56259,22.24087,9.480745,63.879402,0.0,212.4733,206.53261,126.11688,131.74522,122.69987,121.23033,66.307205,69.19422,11.175719,0.4297797,0.0,0.0,0.0,0.0,11.821516,9.288375,72.2425,74.33753,0.0,0.0,59.11181,43.44718,3.7698019,2.1686745,9.483163,8.250352,0.42867467,0.0,9.423635,4.5423803,60.425777,51.444523,48.014427,34.71289,15.234559,10.816537,16.002157,3.2540874,4.721605,1.5980996,16.193138,15.059618,31.143452,22.890436,82.483055,85.741135,12.441115,6.2205577,0.043309946,0.017478094,1.1229768,0.0,8.325301,0.0,32.70195,19.62117,4.369751,0.0,65.856346,34.269363,0.0,0.0,93.66219,44.82285,0.5087522,0.52350605,22.43427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.87069,0.055827826,0.08708301,0.082728855,2.75279,0.0,0.9731949,0.0,0.77014446,0.34474272,5.984233,0.6748126,17.326725,0.0,38.54119,30.832954,1.5238782,1.200054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2742664,1.1213545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.583982,5.3768535,0.35463157,0.35463157,0.0,0.0,9.93106,17.082127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.836529,0.0,25.902554,0.0,1.5578408,0.0,18.162193,16.936245,0.4822282,0.0,31.031948,28.782131,22.295988,0.0,5.389801,0.0,23.141048,0.0,2.5820453,1.08,64.92458,0.0,0.42886505,0.0,15.116357,15.116357,24.00296,24.00296,29.714123,29.714123,37.567413,37.567413,97.02442,97.02442,40.207478,40.091312,105.37503,105.37503,217.23367,206.372,92.710945,88.0754,11.099313,0.0,10.285296,0.0,5.3824544,0.0,23.43024,0.0,35.894638,33.20254,169.6645,0.0,15.448547,0.0,6.39512,0.49793005,0.19179495,0.15151802
1922-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6762017,0.0,3.8850443,3.3022878,0.36506546,0.31030566,0.7535463,0.5011083,0.0,0.0,0.0,0.0,0.0,0.0,14.970665,0.0,11.254749,18.948742,16.76975,7.982402,0.0,0.0,0.0,0.0,9.954025,3.3843687,3.7878296,3.977221,0.0,0.0,53.574505,29.599915,3.6602094,0.0,0.74464726,0.27216858,0.0,0.0,10.4838705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31971818,0.0108704185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5238,34.44523,0.33832872,0.2444425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3431299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1138,15.676381,0.0,0.0,0.0,0.0,1.2999668,1.1114717,0.3296643,0.3214227,0.493605,0.43313837,0.033648882,0.030283993,0.24588978,0.20470324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.933985,0.0,0.03893302,0.0,14.907899,14.907899,23.810658,23.810658,29.346437,29.346437,37.125206,37.125206,63.40967,63.40967,39.24249,39.129112,34.60132,34.60132,96.22298,91.41183,7.5928874,7.213243,1.1949425,0.0,3.914941,0.0,2.592021,0.0,25.885489,0.0,19.63483,18.162218,722.8894,0.0,101.468155,0.0,0.0,0.0,0.0,0.0
1922-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2684274,1.2243187,11.531454,11.502625,1.4479531,0.0,0.03978097,0.0,0.111183584,0.0,1.5536866,0.0,15.0641775,12.804551,0.0,0.0,1.3248556,0.8832451,0.5434667,0.48015282,0.047642745,0.0,0.023179539,0.0,30.391281,0.0,4.3358536,7.4251547,64.11668,30.525536,23.976479,20.456804,0.13064681,0.096417345,20.261469,6.892095,4.989424,5.2388268,1.1194827e-06,9.286109e-07,92.00322,50.831913,6.6830225,1.3633366,1.5815489,0.57805616,0.0,0.0,17.450436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5327657,0.018114034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.339035,69.138176,6.701755,4.842075,0.0,0.0,2.6153588,0.53184116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001431723,0.0,5.952915,0.0,0.0004407049,0.00023798064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.330548,0.036115605,2.2079902,2.0975907,22.069513,0.0,11.408646,0.0,28.697538,12.909481,25.23013,2.8779151,125.45479,8.628666,164.77148,131.81718,42.46268,31.449373,2.154704,1.9392338,1.1163869,1.0047482,9.379091,5.215742,15.291104,15.138194,5.6680384,4.73848,1.6627145,1.496443,124.42791,98.29805,0.09795501,0.08815951,8.874637,7.9871736,8.760617e-05,5.598034e-05,3.5004778,1.9868034,126.37304,108.92091,394.0464,95.22341,0.0041792965,0.0041792965,14.585337,25.087812,0.039250314,0.039250314,0.0,0.0,189.83423,35.75953,45.58921,44.449482,131.1558,58.4,12.7017975,11.431618,70.80776,58.947464,12.532836,12.532836,22.287548,22.287548,38.06306,0.0,51.17879,47.724224,10.819554,0.0,40.770042,37.814213,49.320145,0.0,30.494913,0.0,14.970248,0.0,1.8955585,1.8955585,68.648056,0.0,0.28889805,0.0,3.936482,3.936482,6.4342794,6.4342794,11.12749,11.12749,18.571457,18.571457,37.94095,37.94095,10.644627,10.644627,161.35237,161.35237,417.57895,396.69998,86.69141,82.356834,10.616656,0.0,35.331604,0.0,11.41284,0.0,146.84978,0.0,85.17679,78.78853,1140.8013,0.0,189.29428,0.0,3.1251485,2.6126242,17.724205,13.302015
1922-04-30,22.414513,11.207256,10.846972,0.0,80.66981,44.341434,39.735477,29.44399,17.12843,0.0,10.333946,6.5145907,486.82037,70.15061,79.03511,0.0,3.7682242,0.0,606.42847,175.86426,137.16762,136.82469,241.03084,0.0,585.07324,2.0693052,186.12941,0.0,13.028034,0.0,34.28977,29.924345,8.06031,7.474292,93.27841,65.24095,245.55104,133.74858,52.660095,0.0,55.867287,0.0,97.7348,0.0,7.2263246,12.870094,66.71835,34.47681,166.33406,162.90942,192.60779,149.24304,272.79532,103.44797,1.7536519,1.8296202,21.242773,17.62088,68.60126,42.642506,372.20874,85.11087,113.68415,46.65321,20.930124,0.0,114.7194,111.95236,66.2783,68.470345,253.43793,253.69136,91.2224,96.33086,62.305607,2.3740828,19.12153,8.537764,30.78516,18.717377,57.95152,54.55469,68.63733,69.23998,10.51129,1.9866337,127.88677,93.99677,35.629547,19.03676,30.100807,25.096645,56.909073,0.0,56.916946,38.845818,0.7772998,0.7772998,41.72234,30.169853,46.746326,31.897436,9.611157,4.204458,6.598799,2.1240463,50.232296,44.892365,62.374172,31.06454,154.58917,83.132835,802.9152,361.74323,15.720819,5.893339,74.45658,0.0,52.277336,0.0,91.67663,50.223133,50.465775,0.0,76.70003,55.856968,15.563619,4.4288545,186.8958,60.914646,67.94162,38.50473,33.20999,6.793176,88.626434,85.081375,496.74033,202.91843,356.41177,210.2318,199.71828,29.816858,45.629505,0.076457806,13.200797,12.540757,101.3274,0.0,97.176285,0.0,80.31994,36.13163,190.74303,21.757408,722.20795,56.01258,347.34357,97.41072,511.68005,382.5443,9.099597,8.189637,24.934181,22.440763,35.394978,23.611422,44.018337,43.578156,217.86754,182.1823,11.699841,10.529857,935.10706,738.73456,8.097864,7.288078,45.045685,22.546974,52.05953,33.26604,12.4956665,7.0922985,566.3905,488.4199,737.2476,135.8051,0.012917346,0.012917346,3.2964773,5.322866,5.451622,5.451622,0.0,0.0,538.123,57.889366,468.0123,91.02094,458.53748,170.27023,94.14284,84.72855,91.43685,76.121185,35.99751,19.719,73.50998,73.50998,60.946995,0.0,88.93883,82.935455,12.938314,0.0,64.85575,60.15371,87.58066,0.0,86.160164,0.0,31.692436,0.0,11.866242,7.810875,205.38094,0.0,2.2567863,0.0,5.0633173,5.0633173,8.369545,8.369545,14.353834,14.353834,12.38599,12.38599,43.162094,43.162094,19.250366,19.250366,227.19162,227.19162,577.30396,548.4388,211.96103,201.36298,28.74575,0.0,209.4693,0.0,12.505417,0.0,306.06485,0.0,92.56737,85.62482,1134.3314,0.0,381.85962,0.0,157.60356,131.98264,373.5634,280.36542
1922-05-31,23.186558,11.593279,11.023085,0.0,80.5349,44.267273,33.191967,24.595247,17.143015,0.0,10.60773,6.687186,499.53604,40.193863,89.46122,0.0,3.196487,0.0,521.418,151.21123,153.22055,152.8375,361.857,0.0,746.0591,1.7234102,258.37183,0.0,78.24182,0.0,23.783915,20.754185,7.6716466,7.128667,561.03687,291.46625,1235.741,614.2951,147.17377,0.0,108.86445,0.0,455.22824,0.0,7.308191,12.941626,276.72992,135.18411,945.1794,593.82605,952.7884,612.85815,333.11588,122.4226,8.536427,8.942457,37.337128,28.372889,350.49408,195.85796,480.87186,106.5191,161.4204,62.85926,99.45402,0.0,837.6123,763.49225,529.33936,482.14786,622.32556,615.92804,309.32965,322.6124,83.63912,3.0590615,13.892645,6.203066,29.842426,18.144196,102.185745,91.837074,345.60648,329.19852,7.1376996,1.3490252,336.96454,225.1111,41.901894,21.984661,79.770294,63.159653,53.0579,0.0,81.73621,53.675304,2.7947345,2.4874234,53.810463,38.90368,126.44306,80.614525,16.175407,7.463791,35.377895,10.597837,141.87086,118.81074,260.58737,122.8481,754.6046,387.2314,1010.7039,453.80246,27.459373,10.288703,98.40399,0.0,118.6504,0.0,283.67166,148.01772,67.01424,0.0,422.3786,276.66776,14.453072,4.1128325,619.0367,185.56459,79.08847,46.470142,139.79474,26.067108,98.79055,94.83893,436.70303,178.39319,369.92258,218.20123,176.94101,28.946438,67.277596,0.102065906,22.123756,21.017569,248.12033,0.0,426.70786,72.0,345.18347,155.27951,534.09564,60.922478,504.46487,101.99526,484.9642,38.960186,621.431,464.7287,13.796029,12.416427,42.466953,38.22026,38.138744,25.78238,54.495934,53.950974,251.41054,210.55237,17.863476,16.07713,1314.1826,1038.2042,16.501009,14.850909,75.66876,29.920994,50.945076,32.553905,25.585314,14.5217285,821.8854,710.4785,924.4259,170.11014,0.014927107,0.014927107,3.8909156,6.2827134,5.4102035,5.4102035,0.0,0.0,719.37854,63.877987,937.99445,338.36896,572.71216,356.16934,147.76878,132.9919,95.82451,79.7739,44.604786,19.719,89.13833,73.566,87.05708,0.0,137.4004,128.12587,22.441492,0.0,96.87644,89.8529,127.51362,0.0,91.73556,0.0,42.306843,0.0,13.348902,7.709879,183.62271,0.0,1.9744878,0.0,5.6669807,5.6669807,9.401456,9.401456,16.12676,16.12676,12.890354,12.890354,24.426046,24.426046,13.045183,13.045182,227.0615,227.0615,631.4753,599.90155,235.49802,223.72311,35.433815,0.0,132.56699,0.0,13.420798,0.0,339.21704,0.0,99.87356,92.38304,1770.1619,0.0,552.8414,0.0,209.09085,176.6727,436.16953,327.39566
